paper_id,model_version,prompt_version,input_source,manual_label,predicted_label,raw_output,elapsed_sec,error,is_fewshot_example,run_timestamp
0,mistral:7b,V2.1,abstract,DL,DL,"REASONING: The paper focuses on studying scaling laws for language model performance using power-law relationships with model size, dataset size, and compute used for training. It also discusses the effects of architectural details like network width and depth, and the determination of optimal compute allocation. The primary contribution lies in the empirical analysis of these scaling laws and the determination of optimal training strategies.

CATEGORY: DL (Deep Learning)",4.24,,False,2026-08-15T23:43:30
1,mistral:7b,V2.1,abstract,ML,DL,"REASONING: The paper primarily focuses on the comparison and analysis of classical and quantum neural networks, their response to data corruption, and the introduction of a quantum machine unlearning framework. The primary contribution lies in the comparison and contrast of classical and quantum models' resilience to data corruption and their ability to forget bad influences.

CATEGORY: DL (Deep Learning)",3.44,,False,2026-08-15T23:43:34
2,mistral:7b,V2.1,abstract,DL,DL,"REASONING: The paper describes the training of a deep convolutional neural network (CNN) for image classification, using techniques such as non-saturating neurons, efficient GPU implementation, dropout regularization, and entering the model in a competition. The primary contribution of the paper is the development and training of the specific CNN architecture.

CATEGORY: DL",3.6,,False,2026-08-15T23:43:38
3,mistral:7b,V2.1,abstract,AI,DL,"REASONING: The paper evaluates the performance of four AI chatbots in addressing questions related to adrenal incidentalomas. The primary contribution of the paper lies in comparing the performance of these chatbots in terms of accuracy, quality, hallucination tendency, and readability.

CATEGORY: DL (Deep Learning)

The chatbots used in the study are likely neural network-based models, and the paper's primary contribution is based on the comparison of these models, so it is classified as Deep Learning (DL). Although the paper also involves machine learning (ML) concepts such as Likert scale and standard readability metrics, the core method is a neural network, so the paper is classified as DL even though it is also ML and AI.",7.27,,False,2026-08-15T23:43:45
4,mistral:7b,V2.1,abstract,DL,DL,"REASONING: The paper describes the use of a deep learning-based computer vision system, specifically the YOLO v11x network, for automatic recognition of key anatomical structures during laparoscopic donor nephrectomy. The system uses a sophisticated loss function for optimization and calculates performance metrics such as precision, recall, and F1 score.

CATEGORY: DL",4.27,,False,2026-08-15T23:43:49
5,mistral:7b,V2.1,abstract,ML,ML,"REASONING: The paper primarily focuses on the application of various machine learning models for the classification of cardiotocography (CTG) signals in fetal distress detection. The paper's contribution lies in evaluating the performance of these models, data partitioning strategies, and input feature selection on a publicly available dataset.

CATEGORY: ML",3.66,,False,2026-08-15T23:43:53
6,mistral:7b,V2.1,abstract,Unclear,DL,"REASONING: The paper discusses the integration of digital technologies and AI, with a focus on deep neural networks and Machine Learning (ML) in the context of Forensic Odontology (FO). The primary contribution of the paper lies in the application of these AI techniques to improve human identification.

CATEGORY: DL (Deep Learning)",3.57,,False,2026-08-15T23:43:56
7,mistral:7b,V2.1,abstract,ML,ML,"REASONING: The paper presents a new perspective on the EM algorithm, focusing on its function that resembles negative free energy, and proposes an incremental variant of the EM algorithm. The primary contribution seems to be the incremental variant of the EM algorithm.

CATEGORY: ML",2.83,,False,2026-08-15T23:43:59
8,mistral:7b,V2.1,abstract,Unclear,AI,"REASONING: The paper discusses the concept of intelligence in a broader sense, including biological and machine intelligence. It also mentions the developments in deep learning (DL) AI as an example of machine intelligence. However, the primary contribution of the paper lies in proposing a new view of intelligence, not in the specific techniques of DL.

CATEGORY: AI",3.61,,False,2026-08-15T23:44:03
9,mistral:7b,V2.1,abstract,ML,ML,"REASONING: The paper describes the use of a hybrid Particle Swarm Optimization-Grey Wolf Optimization (PSO-GWO) algorithm for feature selection, the application of SVMSMOTE for addressing class imbalance, the comparison of four ensemble learning algorithms, and the use of CatBoost as the final model. XAI techniques such as SHAP, LIME, Partial Dependence Plot (PDP), and Individual Conditional Expectation (ICE) analyses are performed for model interpretability. A nomogram is developed using logistic regression and a web application is created using Python Dash. The primary contribution of the paper is the development of a high-accuracy prediction model using the CatBoost algorithm and XAI techniques.

CATEGORY: ML",7.81,,False,2026-08-15T23:44:11
10,mistral:7b,V2.1,abstract,Unclear,DL,"REASONING: The paper describes the use of several forecasting algorithms, including Neural Networks (NN), K-Nearest Neighbors (KNN), and XGBoost, for energy prediction tasks. It also introduces a decision tree for identifying unique contexts, and a Multi-Armed Bandit algorithm with reinforcement learning capabilities for selecting the most effective forecasting algorithm. The primary contribution of the paper seems to be the combination of these methods for energy consumption prediction.

CATEGORY: DL (Deep Learning)",5.35,,False,2026-08-15T23:44:16
11,mistral:7b,V2.1,abstract,DL,DL,"REASONING: The paper primarily focuses on the use of a convolutional neural network (CNN) for classifying cancer versus normal tissue and predicting drug response in high-grade serous ovarian cancer. Additionally, it uses machine learning algorithms like Lasso, AdaBoost, Naive Bayes, XGBoost, and Random Forest for feature selection and model building.

CATEGORY: DL (Deep Learning)",4.63,,False,2026-08-15T23:44:21
12,mistral:7b,V2.1,abstract,ML,ML,"REASONING: The paper discusses the use of machine learning algorithms for predicting intraoperative hypotension, with specific mention of electrocardiography, basal systolic, and diastolic blood pressure. The primary contribution of the paper lies in evaluating the clinical performance of these machine learning algorithms.

CATEGORY: ML",3.97,,False,2026-08-15T23:44:25
13,mistral:7b,V2.1,abstract,ML,ML,"REASONING: The paper discusses the problem of selective inference, which involves assessing the strength of potential associations found in a large dataset using sophisticated statistical learning methods such as forward stepwise regression, the lasso, and principal components analysis. The primary contribution of the paper seems to be the application of these statistical learning methods to the problem of selective inference.

CATEGORY: ML",4.14,,False,2026-08-15T23:44:29
14,mistral:7b,V2.1,abstract,Unclear,ML,"REASONING: The paper discusses the application of machine learning, deep learning, and natural language processing in sustainable green finance. The primary contribution of the paper is the synthesis of recent literature on the use of these techniques for credit-risk modeling, portfolio optimization, and ESG evaluation.

CATEGORY: ML (Machine Learning)",3.55,,False,2026-08-15T23:44:32
15,mistral:7b,V2.1,abstract,Unclear,DL,"REASONING: The paper utilizes deep learning models for the analysis of intraoral photographs to detect oral cancer, with DenseNet-121, EfficientNet-B0, and ResNet-50 being the specific models mentioned. The primary contribution of the paper lies in demonstrating the superior performance of DenseNet-121 in oral cancer detection compared to an experienced oral specialist.

CATEGORY: DL",4.62,,False,2026-08-15T23:44:37
16,mistral:7b,V2.1,abstract,ML,ML,"REASONING: The paper utilizes a machine learning model (LightGBM) for predicting contraceptive continuation among women in West Africa, and employs SHAP analysis to identify influential features. The primary contribution of the paper lies in the application of the machine learning model and SHAP analysis to address a specific problem in the field of public health.

CATEGORY: ML",4.61,,False,2026-08-15T23:44:41
17,mistral:7b,V2.1,abstract,Unclear,ML,"REASONING: The paper discusses the application of various machine learning and deep learning models, such as artificial neural networks, support vector machines, random forests, convolutional neural networks, and deep learning models, in bioanalytical methodologies. The primary contribution of the paper lies in the evaluation of AI-assisted bioanalytical workflows, with a focus on LC–MS/MS applications, intelligent sample preparation, signal processing, chromatographic optimization, and process analytical technology (PAT).

CATEGORY: ML",6.16,,False,2026-08-15T23:44:48
18,mistral:7b,V2.1,abstract,Unclear,DL,"REASONING: The paper discusses the use of artificial intelligence (AI), particularly deep learning and machine learning, for integrating multi-omics data in cancer diagnosis and prognosis. It also highlights specific AI methodologies like graph neural networks, transformers, and explainable AI (XAI).

CATEGORY: DL (Deep Learning)",4.11,,False,2026-08-15T23:44:52
19,mistral:7b,V2.1,abstract,AI,DL,"REASONING: The paper discusses the application of AI methods, specifically machine learning, deep learning, reinforcement learning, and generative models, in the development and optimization of theranostic nanoparticles for cancer treatment. The primary contribution of the paper lies in the analysis of AI applications in this specific context.

CATEGORY: DL (Deep Learning)",4.31,,False,2026-08-15T23:44:56
20,mistral:7b,V2.1,abstract,ML,ML,"REASONING: The paper presents a new technique called ""t-SNE"" for visualizing high-dimensional data by reducing it to a two or three-dimensional map. The technique is a variation of Stochastic Neighbor Embedding and is compared with other non-parametric visualization techniques. The primary contribution of the paper is the introduction of the t-SNE technique.

CATEGORY: ML (Classical Machine Learning)",4.83,,False,2026-08-15T23:45:01
21,mistral:7b,V2.1,abstract,DL,DL,"REASONING: The paper presents a novel method for detecting and mitigating ransomware cyber threats using a Two-Tier Metaheuristic Algorithm for Cyberattack Defense Analysis (TTMCDA) based on Explainable Artificial Intelligence (XAI) and Bayesian Deep Learning (BDL). The method uses Z-score normalization for data preprocessing, ISCSO for feature selection, BNN for classification, WOA for hyperparameter optimization, and SHAP for explainability.

CATEGORY: DL (Deep Learning)

The primary contribution of the paper is the development of the TTMCDA-XAIBDL method, which employs a Bayesian neural network (BNN), a type of deep neural network, for classification. Although the paper also uses machine learning techniques like ISCSO for feature selection and WOA for hyperparameter optimization, the core method is a neural network, so it is classified as DL.",10.13,,False,2026-08-15T23:45:11
22,mistral:7b,V2.1,abstract,AI,ML,"REASONING: The paper discusses the use of machine learning techniques for conducting regression analyses and exploring value heterogeneity in cost-utility analyses of AI-PM.

CATEGORY: ML",2.7,,False,2026-08-15T23:45:14
23,mistral:7b,V2.1,abstract,DL,DL,"REASONING: The paper describes the use of deep learning (3D nnU-Net) for ACL segmentation, extraction of radiomics features, and the construction of a diagnosis model using SVM, RF, and SGD. The primary contribution of the paper is the development of an AI system for ACL tear diagnosis using deep learning and radiomics.

CATEGORY: DL",4.27,,False,2026-08-15T23:45:18
24,mistral:7b,V2.1,abstract,ML,ML,"REASONING: The paper primarily focuses on the implementation and comparison of various machine learning models for predicting food addiction among university students, using a combination of demographic, anthropometric, and personality data. The SHAP method is used for feature analysis and model interpretation.

CATEGORY: ML",3.61,,False,2026-08-15T23:45:22
25,mistral:7b,V2.1,abstract,Unclear,DL,"REASONING: The paper presents a hybrid AI model that integrates optimization algorithms (PSO and COO), deep learning (GRU), and fuzzy inference system (ANFIS) for predicting groundwater levels. The primary contribution of the paper is the development of the PSO-COO-GRU-ANFIS model, which makes it a Deep Learning (DL) approach.

CATEGORY: DL",4.85,,False,2026-08-15T23:45:26
26,mistral:7b,V2.1,abstract,AI,ML,"REASONING: The paper discusses the application of Explainable AI (XAI) methods in sports science, specifically focusing on SHapley Additive Explanations, Gradient-weighted Class Activation Mapping, Individual Conditional Expectation Plots, and other visual and rule-based explanation methods. The primary contribution of the paper is the systematic examination of how XAI and interpretable ML techniques have been applied in sports science.

CATEGORY: ML (Machine Learning)",5.18,,False,2026-08-15T23:45:32
27,mistral:7b,V2.1,abstract,ML,ML,"REASONING: The paper describes the use of multiple machine learning models (extreme gradient boosting, multilayer perceptron, and logistic regression) to predict functional outcome after acute ischemic stroke. The primary contribution of the paper is the comparison of these machine learning models and the identification of key drivers of performance using explainable artificial intelligence.

CATEGORY: ML",4.33,,False,2026-08-15T23:45:36
28,mistral:7b,V2.1,abstract,Unclear,ML,"REASONING: The paper describes the use of several machine learning algorithms (SVM, GBR, ANN, CatBoost, XGBoost, and RF) to develop a mathematical predictive model for rainfall isotopic values. The primary contribution of the paper is the development and comparison of these machine learning models.

CATEGORY: ML",4.07,,False,2026-08-15T23:45:40
29,mistral:7b,V2.1,abstract,ML,ML,"REASONING: The paper describes the application of machine learning algorithms, specifically random forest, gradient boosting, and extreme gradient boosting, to predict cognitive outcomes after traumatic brain injury. The primary contribution of the paper is the development of these predictive models.

CATEGORY: ML",3.3,,False,2026-08-15T23:45:43
30,mistral:7b,V2.1,abstract,AI,DL,"REASONING: The paper discusses the use of artificial intelligence (AI) in transforming phytochemical-based drug discovery, with a focus on machine learning and deep learning approaches for metabolite identification, virtual screening, target prediction, and toxicity assessment. The primary contribution of the paper lies in the application of AI techniques to accelerate the development of next-generation cancer therapies.

CATEGORY: DL (Deep Learning)",4.67,,False,2026-08-15T23:45:48
31,mistral:7b,V2.1,abstract,Unclear,DL,"REASONING: The paper describes the development and benchmarking of a novel ensemble of hybrid models, including both machine learning (ML) and deep learning (DL) models, for forecasting nocturnal Surface Urban Heat Island (SUHI) in Tehran. The primary contribution lies in the creation of a hybrid AI architecture that integrates spatial and temporal learning, with the optimal model being a combination of U-Net and Long Short-Term Memory (LSTM) networks.

CATEGORY: DL",5.76,,False,2026-08-15T23:45:54
32,mistral:7b,V2.1,abstract,Unclear,DL,"REASONING: The paper discusses the application of artificial intelligence (AI) and machine learning (ML) in the field of Non-small cell lung cancer (NSCLC), focusing on deep learning and ensemble methods for imaging, genomics, and multimodal integration.

CATEGORY: DL",3.39,,False,2026-08-15T23:45:57
33,mistral:7b,V2.1,abstract,Unclear,ML,"REASONING: The paper discusses the role of AI and ML in drug repurposing for HBV, focusing on strategies such as supervised learning, deep neural networks, natural language processing, and reinforcement learning. The primary contribution of the paper lies in the application of these ML techniques to predict interventions between drugs and their targets, and to identify repurposed candidates for HBV treatment.

CATEGORY: ML",4.65,,False,2026-08-15T23:46:02
34,mistral:7b,V2.1,abstract,DL,DL,"REASONING: The paper primarily focuses on the development and implementation of a deep learning approach for kidney cancer analysis, utilizing Convolutional Neural Networks (CNNs), Gaussian filter (GF) for image pre-processing, and fusion of feature extraction models like VGG16, MobileNetV1, and EfficientNetB5. It also employs an attention mechanism-based CNN and bi-directional long short-term memory (CNN-BiLSTM-AM) classifier.

CATEGORY: DL",6.0,,False,2026-08-15T23:46:08
35,mistral:7b,V2.1,abstract,ML,ML,"REASONING: The paper employs supervised machine learning classifiers for the automated detection of Adverse Drug Reactions (ADRs) from text data, specifically from tweets and drug reviews. The primary contribution of the paper lies in the application of these machine learning classifiers.

CATEGORY: ML",3.55,,False,2026-08-15T23:46:11
36,mistral:7b,V2.1,abstract,DL,DL,"REASONING: The paper proposes an AI-based intrusion detection and secure communication technique for 6G IoT networks. It uses min-max normalization, an improved sparrow search algorithm for feature selection, a long short-term memory (MIX_LSTM) model for classification, and the rabbit optimization algorithm for hyperparameter selection. The primary contribution of the paper lies in the proposed AIBID-SCSA technique, which is a combination of these methods.

CATEGORY: DL",5.43,,False,2026-08-15T23:46:17
37,mistral:7b,V2.1,abstract,Unclear,ML,"REASONING: The paper describes the use of two different methods for automating and standardizing the interpretation of urodynamic studies: CNN-VGG16 deep learning and wavelet-based machine learning (ML). While the deep learning approach is mentioned first, the paper's primary contribution seems to be the wavelet-based ML method, which provides detailed contraction descriptors, improves accuracy, and supports robust CMG event recognition.

CATEGORY: ML",5.3,,False,2026-08-15T23:46:22
38,mistral:7b,V2.1,abstract,DL,DL,"REASONING: The paper describes the use of a sparse convolutional neural network for predicting key amino acid mutations to enhance the thermostability of microbial transglutaminase, and molecular dynamics simulations to investigate the molecular basis of this enhanced stability. The primary contribution of the paper lies in the development and application of the sparse convolutional neural network.

CATEGORY: DL",4.64,,False,2026-08-15T23:46:27
39,mistral:7b,V2.1,abstract,Unclear,DL,"REASONING: The paper discusses the application of various artificial intelligence techniques, including Convolutional Neural Networks (CNNs), Random Forest, Support Vector Machine (SVM), and Extreme Gradient Boosting, in the assessment, monitoring, and management of skin injuries. The primary contribution of the paper lies in the application of these AI techniques.

CATEGORY: DL (Deep Learning)",4.6,,False,2026-08-15T23:46:31
40,mistral:7b,V2.1,abstract,ML,ML,"REASONING: The paper presents a novel machine learning framework that integrates artificial neural networks (ANNs) with explainable artificial intelligence (XAI) for accurate and interpretable device modeling of WBG semiconductors. The ANN is trained on TCAD-generated datasets, and SHAP is employed to quantify the influence of each design parameter on electrical characteristics.

CATEGORY: ML",4.49,,False,2026-08-15T23:46:36
41,mistral:7b,V2.1,abstract,ML,ML,"REASONING: The paper describes the use of machine learning algorithms (random forest, support vector regression, and K-nearest neighbors) for predicting yarn properties based on cotton fiber properties. The paper also employs Shapley additive explanations (SHAP), an explainable artificial intelligence (XAI) technique, to provide interpretability to the models’ predictions.

CATEGORY: ML",4.53,,False,2026-08-15T23:46:40
42,mistral:7b,V2.1,abstract,ML,ML,"REASONING: The paper describes the development and evaluation of machine learning models, specifically a Neural Network (MLP) model, for oral cancer diagnosis. The primary contribution of the paper lies in the creation and testing of these machine learning models.

CATEGORY: ML",3.4,,False,2026-08-15T23:46:44
43,mistral:7b,V2.1,abstract,Unclear,DL,"REASONING: The paper discusses the use of artificial intelligence (AI) and machine learning (ML) for predicting knee osteoarthritis progression. The primary contribution of the paper is the bibliometric analysis of AI-based knee OA progression prediction research from 2010 to November 2025, focusing on methodological trends, international collaboration, and evolving research hotspots. The paper uses various AI techniques, but the primary focus is on deep learning, particularly convolutional neural networks (CNNs).

CATEGORY: DL",6.54,,False,2026-08-15T23:46:50
44,mistral:7b,V2.1,abstract,ML,ML,"REASONING: The paper employs machine learning regression techniques, metaheuristic algorithms, SHAP and CAM sensitivity analyses, and integrates optimization algorithms with advanced models for global energy forecasting. The primary contribution of the paper lies in the development and application of this analytical framework for global energy forecasting.

CATEGORY: ML",3.98,,False,2026-08-15T23:46:54
45,mistral:7b,V2.1,abstract,DL,DL,"REASONING: The paper presents an artificial intelligence-based diagnostic approach that combines an improved Exponential Triangular Optimization algorithm (IETO) with a Convolutional Neural Network (CNN) model for computer numerical control (CNC) machine tool bearing fault diagnosis. The primary contribution lies in the development of a more efficient IETO algorithm and a joint hyperparameter optimization plan for the CNN model.

CATEGORY: DL (Deep Learning)",5.0,,False,2026-08-15T23:46:59
46,mistral:7b,V2.1,abstract,ML,ML,"REASONING: The paper describes the use of machine learning algorithms (ExtraTrees, XGBoost, LightGBM) for predicting early recurrence of hepatocellular carcinoma. The primary contribution of the paper is the development and validation of these machine learning models.

CATEGORY: ML",3.88,,False,2026-08-15T23:47:03
47,mistral:7b,V2.1,abstract,AI,ML,"REASONING: The paper discusses the application of AI in education, specifically in discussion forums, and identifies various AI-based tools such as intelligent tutoring systems, chatbots, and AI teaching assistants. The primary contribution of the paper is the analysis of the role of AI in learning, focusing on three types of man-machine partnerships and the interplay between technology, pedagogy, and the learning environment.

CATEGORY: ML (Machine Learning)",5.64,,False,2026-08-15T23:47:09
48,mistral:7b,V2.1,abstract,ML,ML,"REASONING: The paper describes the development of a machine learning-assisted biosensing platform for prostate cancer screening, which utilizes iron-doped carbon quantum dots (Fe0.45-CDs) and sarcosine oxidase (SOX) for the detection of sarcosine. The Fe0.45-CDs are synthesized via a microwave-assisted strategy and possess unique structural and optical advantages, including abundant surface functional groups, strong blue fluorescence, and robust peroxidase-like catalytic activity. The proposed platform integrates colorimetric and ratiometric fluorescent readouts, and machine learning algorithms, particularly the k-nearest neighbors (KNN) model, are used for analyzing RGB features extracted from smartphone-captured images to achieve optimal prediction accuracy toward Sar concentration.

CATEGORY: ML",9.6,,False,2026-08-15T23:47:18
