paper_id,model_version,prompt_version,input_source,predicted_label,raw_output,elapsed_sec,error,is_fewshot_example,run_timestamp
6,mistral:7b,V2.1,abstract,DL,"REASONING: The paper discusses the integration of digital technologies and AI into Forensic Odontology (FO), focusing on the use of deep neural networks, Machine Learning (ML), automated image analysis, and other AI techniques for improving human identification. The primary contribution of the paper lies in its review and evaluation of these AI applications in FO.

CATEGORY: DL (Deep Learning)",3.72,,False,2026-08-09T10:49:56
7,mistral:7b,V2.1,abstract,ML,"REASONING: The paper presents an incremental variant of the EM algorithm for maximum likelihood estimation, focusing on a function resembling negative free energy and its optimization with respect to model parameters and unobserved variables.

CATEGORY: ML",2.27,,False,2026-08-09T10:49:59
8,mistral:7b,V2.1,abstract,DL,"REASONING: The paper discusses a new view of intelligence that encompasses both biological and machine intelligence, with a focus on the developments in deep learning (DL) AI. The primary contribution of the paper lies in its expanded definition of intelligence, but the technical method described is DL AI.

CATEGORY: DL",3.05,,False,2026-08-09T10:50:02
9,mistral:7b,V2.1,abstract,ML,"REASONING: The paper describes the use of a hybrid Particle Swarm Optimization-Grey Wolf Optimization (PSO-GWO) algorithm for feature selection, an ensemble learning algorithm (CatBoost), and various explainable AI techniques (SHAP, LIME, Partial Dependence Plot (PDP), Individual Conditional Expectation (ICE)) for model interpretability. A nomogram was developed using logistic regression, and a web application was created using Python Dash. The primary contribution of the paper is the development of a high-accuracy prediction model using hybrid ML and XAI techniques.

CATEGORY: ML",6.22,,False,2026-08-09T10:50:08
10,mistral:7b,V2.1,abstract,DL,"REASONING: The paper describes a method that uses several prediction algorithms, including Neural Networks (ANN), K-Nearest Neighbors (KNN), and a Multiarmed Bandit algorithm with reinforcement learning capabilities. The primary contribution of the paper is the use of a decision tree to identify unique contexts based on energy and sensor data, which helps in selecting the most effective forecasting algorithm.

CATEGORY: DL (Deep Learning)",4.36,,False,2026-08-09T10:50:12
11,mistral:7b,V2.1,abstract,DL,"REASONING: The paper primarily focuses on using a convolutional neural network (CNN) for classifying cancer versus normal tissue and predicting drug response in high-grade serous ovarian cancer. Additionally, it uses machine learning algorithms like Lasso, AdaBoost, Naive Bayes, XGBoost, and Random Forest for feature selection and model building.

CATEGORY: DL (Deep Learning)",4.19,,False,2026-08-09T10:50:16
12,mistral:7b,V2.1,abstract,ML,"REASONING: The paper discusses the use of machine learning algorithms for predicting intraoperative hypotension, with specific mention of electrocardiography and blood pressure data. The primary contribution of the paper lies in evaluating the clinical performance of these machine learning algorithms.

CATEGORY: ML",3.33,,False,2026-08-09T10:50:20
13,mistral:7b,V2.1,abstract,ML,"REASONING: The paper discusses statistical learning methods such as forward stepwise regression, the lasso, and principal components analysis to address the challenge of assessing the strength of associations found in a large dataset. The primary contribution seems to be the application of these methods to the problem of selective inference.

CATEGORY: ML",3.22,,False,2026-08-09T10:50:23
14,mistral:7b,V2.1,abstract,ML,"REASONING: The paper discusses the application of machine learning, deep learning, and natural language processing in sustainable green finance. The primary contribution seems to be the use of these techniques for credit-risk modeling, portfolio optimization, ESG evaluation, detecting greenwashing, improving ESG ratings, personalized green investment strategies, and automated reporting.

CATEGORY: ML (Machine Learning)",3.57,,False,2026-08-09T10:50:27
15,mistral:7b,V2.1,abstract,DL,"REASONING: The paper utilizes deep learning models for analyzing intraoral photographs to detect oral cancer, with DenseNet-121, EfficientNet-B0, and ResNet-50 being the specific methods compared. The primary contribution of the paper lies in demonstrating the superior performance of DenseNet-121 in early detection of oral cancer compared to an experienced oral specialist.

CATEGORY: DL",4.05,,False,2026-08-09T10:50:31
16,mistral:7b,V2.1,abstract,ML,"REASONING: The paper utilizes a machine learning model (LightGBM) based on tree-learning algorithms for predicting contraceptive continuation among women in West Africa. SHAP analysis is employed for feature importance ranking.

CATEGORY: ML",2.82,,False,2026-08-09T10:50:33
17,mistral:7b,V2.1,abstract,ML,"REASONING: The paper discusses the application of various machine learning techniques (artificial neural networks, support vector machines, random forests, convolutional neural networks, and deep learning models) for improving matrix-effect prediction, signal interpretation, chromatographic performance, and workflow automation in LC–MS/MS applications. The primary contribution of the paper lies in evaluating the role of AI-integrated bioanalytical workflows in mitigating matrix effects and enhancing analytical performance.

CATEGORY: ML",5.18,,False,2026-08-09T10:50:39
18,mistral:7b,V2.1,abstract,DL,"REASONING: The paper discusses the use of artificial intelligence (AI), particularly deep learning and machine learning, for integrating multi-omics data in cancer diagnosis and treatment. It focuses on graph neural networks, transformers, explainable AI (XAI) for clinical decision support, and addresses challenges such as data harmonization, batch correction, missing data imputation, and computational scalability.

CATEGORY: DL (Deep Learning)",4.28,,False,2026-08-09T10:50:43
19,mistral:7b,V2.1,abstract,DL,"REASONING: The paper discusses the application of AI methods, specifically machine learning, deep learning, reinforcement learning, and generative models, to improve theranostic decisions in cancer treatment using nanoparticles.
CATEGORY: DL (Deep Learning)",2.78,,False,2026-08-09T10:50:46
20,mistral:7b,V2.1,abstract,ML,"REASONING: The paper presents a new technique called ""t-SNE"" for visualizing high-dimensional data in two or three dimensions, which is a variation of Stochastic Neighbor Embedding (SNE). It improves upon existing techniques by reducing the tendency to crowd points together and better reveals structure at multiple scales. The paper also discusses using random walks on neighborhood graphs for large data sets.

CATEGORY: ML",4.0,,False,2026-08-09T10:50:50
21,mistral:7b,V2.1,abstract,DL,"REASONING: The paper presents a novel method for detecting and mitigating ransomware cyber threats using a Two-Tier Metaheuristic Algorithm for Cyberattack Defense Analysis (TTMCDA) based on Explainable Artificial Intelligence (XAI) Bayesian Deep Learning (BDL). It uses Z-score normalization, ISCSO for feature selection, BNN for classification, WOA for hyperparameter optimization, and SHAP for explainability.

CATEGORY: DL (Deep Learning)",5.16,,False,2026-08-09T10:50:55
22,mistral:7b,V2.1,abstract,ML,"REASONING: The paper discusses the use of machine learning techniques for conducting regression analyses to explore value heterogeneity in cost-utility analyses of AI-empowered precision medicine.

CATEGORY: ML",2.52,,False,2026-08-09T10:50:57
23,mistral:7b,V2.1,abstract,DL,"REASONING: The paper describes the use of deep learning (3D nnU-Net) for ACL segmentation, extraction of radiomics features, and classification using SVM, RF, and SGD. The primary contribution seems to be the development of an AI system for ACL tear diagnosis using CT scans, with the deep learning segmentation model being a key component.

CATEGORY: DL",3.96,,False,2026-08-09T10:51:01
24,mistral:7b,V2.1,abstract,ML,"REASONING: The paper primarily focuses on implementing and comparing various machine learning models (Logistic Regression, K-Nearest Neighbors, Gaussian Naive Bayes, Support Vector Classifier, Decision Tree, Random Forest, AdaBoost, Gradient Boosting Classifier, CatBoost, LightGBM) for predicting food addiction among university students using a combination of demographic, anthropometric and personality data. The SHAP method is used for feature analysis and model interpretation.

CATEGORY: ML",5.3,,False,2026-08-09T10:51:07
25,mistral:7b,V2.1,abstract,DL,"REASONING: The paper presents a hybrid AI model that integrates multiple techniques, including particle swarm optimization (PSO), coati optimization (COO), gated recurrent unit (GRU), and adaptive neuro-fuzzy inference system (ANFIS). The primary contribution of the paper is the development of the PSO-COO-GRU-ANFIS model, which uses GRU for pattern extraction and ANFIS for prediction.

CATEGORY: DL (Deep Learning)",4.98,,False,2026-08-09T10:51:12
26,mistral:7b,V2.1,abstract,ML,"REASONING: The paper discusses the application of Explainable AI (XAI) methods in sports science to make machine learning models more transparent and interpretable. The primary contribution of the paper is a systematic review of how XAI techniques have been applied in sports science, with a focus on SHapley Additive Explanations being the most commonly used method.

CATEGORY: ML",3.86,,False,2026-08-09T10:51:15
27,mistral:7b,V2.1,abstract,ML,"REASONING: The paper describes the use of multiple machine learning models (extreme gradient boosting, multilayer perceptron, and logistic regression) to predict functional outcome after acute ischemic stroke. It also uses explainable artificial intelligence to identify key drivers of performance.

CATEGORY: ML",3.44,,False,2026-08-09T10:51:19
28,mistral:7b,V2.1,abstract,ML,"REASONING: The paper describes the use of several machine learning algorithms (SVM, GBR, ANN, CatBoost, XGBoost, and RF) to develop a mathematical predictive model for rainfall isotopic values. The primary contribution of the paper lies in the development and comparison of these machine learning models.

CATEGORY: ML",3.64,,False,2026-08-09T10:51:23
29,mistral:7b,V2.1,abstract,ML,"REASONING: The paper describes the application of machine learning algorithms, specifically random forest, gradient boosting, and extreme gradient boosting, to analyze data from 30 studies on traumatic brain injury (TBI). It also mentions the use of Shapley Additive Explanations analysis for model evaluation.

CATEGORY: ML",3.4,,False,2026-08-09T10:51:26
30,mistral:7b,V2.1,abstract,DL,"REASONING: The paper discusses the use of artificial intelligence (AI) in transforming phytochemical-based drug discovery, with specific mentions of machine learning and deep learning approaches for metabolite identification, virtual screening, target prediction, and toxicity assessment.
CATEGORY: DL (Deep Learning)",3.07,,False,2026-08-09T10:51:29
31,mistral:7b,V2.1,abstract,DL,"REASONING: The paper describes a novel ensemble of six hybrid models, including three machine learning (ML) and three deep learning (DL) models to forecast nocturnal Surface Urban Heat Island (SUHI) in Tehran through 2030. The primary objective is to provide a robust, actionable forecasting framework using advanced AI architectures that integrate spatial and temporal learning. The paper's primary contribution lies in the development and benchmarking of these hybrid models.

CATEGORY: DL",5.02,,False,2026-08-09T10:51:34
32,mistral:7b,V2.1,abstract,DL,"REASONING: The paper discusses the application of artificial intelligence (AI) and machine learning (ML) in the field of Non-small cell lung cancer (NSCLC), focusing on deep learning and ensemble methods for imaging, genomics, and multimodal integration.

CATEGORY: DL",3.11,,False,2026-08-09T10:51:37
33,mistral:7b,V2.1,abstract,DL,"REASONING: The paper discusses the role of AI and ML in drug repurposing for HBV, focusing on strategies such as supervised learning, deep neural networks, natural language processing, and reinforcement learning. It also mentions specific applications like hybrid knowledge graph models and graph neural networks.

CATEGORY: DL (Deep Learning)",3.45,,False,2026-08-09T10:51:41
34,mistral:7b,V2.1,abstract,DL,"REASONING: The paper primarily focuses on using deep learning techniques, specifically Convolutional Neural Networks (CNNs), for the analysis of kidney cancer. It also employs other DL methods like VGG16, MobileNetV1, and EfficientNetB5 for feature extraction, and an attention mechanism-based CNN-BiLSTM-AM classifier for kidney cancer detection.

CATEGORY: DL",4.45,,False,2026-08-09T10:51:45
35,mistral:7b,V2.1,abstract,ML,"REASONING: The paper employs supervised machine learning classifiers for detecting Adverse Drug Reactions (ADRs) from text data, primarily from social media and drug reviews. The study uses four specific models: LinearSVC, Complement Naive Bayes, XGBoost, and AdaBoost.

CATEGORY: ML",3.68,,False,2026-08-09T10:51:49
36,mistral:7b,V2.1,abstract,DL,"REASONING: The paper proposes an AI-based intrusion detection and secure communication technique for 6G IoT networks, employing min-max normalization, improved sparrow search algorithm (ISSA) for feature selection, long short-term memory (MIX_LSTM) model for classification, and rabbit optimization algorithm (ROA) for hyperparameter selection. The primary contribution lies in the integration of these techniques to enhance attack recognition in an assisted 6G-IoT network.

CATEGORY: DL",5.01,,False,2026-08-09T10:51:54
37,mistral:7b,V2.1,abstract,DL,"REASONING: The paper describes the use of two different methods for automating and standardizing interpretation of urodynamic studies: CNN-VGG16 deep learning and wavelet-based machine learning (ML). While both are neural network-based, the primary contribution lies in the development and evaluation of the wavelet-based ML approach that provides detailed contraction descriptors and improves accuracy.

CATEGORY: DL (Deep Learning)",4.35,,False,2026-08-09T10:51:58
38,mistral:7b,V2.1,abstract,DL,"REASONING: The paper describes the use of a sparse convolutional neural network (a deep learning method) to predict key amino acid mutations for enhancing the thermostability of microbial transglutaminase, and it experimentally validates these predictions. The primary contribution of the paper lies in the development and application of this specific deep learning model.

CATEGORY: DL",4.02,,False,2026-08-09T10:52:02
39,mistral:7b,V2.1,abstract,DL,"REASONING: The paper discusses the application of various artificial intelligence techniques, including Convolutional Neural Networks (CNN), Random Forest, Support Vector Machine (SVM), and Extreme Gradient Boosting, in the assessment, monitoring, and management of skin injuries. The primary contribution of the paper lies in the use of these AI methods for pressure injuries.

CATEGORY: DL",4.08,,False,2026-08-09T10:52:06
40,mistral:7b,V2.1,abstract,ML,"REASONING: This work presents a novel machine learning framework that integrates artificial neural networks (ANNs) with explainable artificial intelligence (XAI) for accurate and interpretable device modeling of WBG semiconductors, specifically 4 H-SiC MOSFETs. The ANN is trained on TCAD-generated datasets, and SHAP analysis is employed to quantify the influence of each design parameter on electrical characteristics.

CATEGORY: ML",4.43,,False,2026-08-09T10:52:11
41,mistral:7b,V2.1,abstract,ML,"REASONING: This paper uses machine learning algorithms (random forest, support vector regression, K-nearest neighbors) to develop predictive models for cotton fiber properties affecting yarn properties. The primary contribution lies in the application of Shapley additive explanations (SHAP), an explainable artificial intelligence (XAI) technique, to provide interpretability to the models’ predictions and study the contributions of fiber properties.

CATEGORY: ML",4.24,,False,2026-08-09T10:52:15
42,mistral:7b,V2.1,abstract,ML,"REASONING: The paper describes the development of machine learning models, specifically a Neural Network (MLP) model, for oral cancer diagnosis. The primary contribution lies in the creation and evaluation of these machine learning models.

CATEGORY: ML",2.89,,False,2026-08-09T10:52:18
43,mistral:7b,V2.1,abstract,DL,"REASONING: The paper discusses the use of artificial intelligence (AI) and machine learning (ML) techniques for predicting knee osteoarthritis progression. However, the primary focus is on deep learning, particularly convolutional neural networks (CNNs), which is the methodological shift highlighted in the text.

CATEGORY: DL",3.92,,False,2026-08-09T10:52:22
44,mistral:7b,V2.1,abstract,ML,"REASONING: The paper employs machine learning regression techniques, metaheuristic algorithms, SHAP and CAM sensitivity analyses to predict energy price index and renewable energy share. It also focuses on determining the variables that significantly affect model performance and predictive accuracy.

CATEGORY: ML",3.09,,False,2026-08-09T10:52:25
45,mistral:7b,V2.1,abstract,DL,"REASONING: The paper presents an artificial intelligence-based diagnostic approach that combines an improved Exponential Triangular Optimization algorithm (IETO) with a Convolutional Neural Network (CNN) model for computer numerical control (CNC) machine tool bearing fault diagnosis. The primary contribution lies in the development of a more efficient IETO algorithm and a joint hyperparameter optimization plan, which are then integrated with a CNN model to improve diagnostic accuracy.

CATEGORY: DL",4.5,,False,2026-08-09T10:52:29
46,mistral:7b,V2.1,abstract,ML,"REASONING: The paper describes the use of machine learning algorithms (ExtraTrees, XGBoost, LightGBM) to construct predictive models for early recurrence of hepatocellular carcinoma using clinical blood biomarkers, MRI features, and pathological data.

CATEGORY: ML",3.53,,False,2026-08-09T10:52:33
47,mistral:7b,V2.1,abstract,ML,"REASONING: The paper discusses the application of AI in education, specifically in discussion forums, through various methods such as intelligent tutoring systems, chatbots, automatic formative assessment, AI teaching assistants, and AI-assisted lifelong learning assistants. The primary contribution of the paper is the investigation and characterization of the effective integration of AI in discussion forums.

CATEGORY: ML (Machine Learning)",4.53,,False,2026-08-09T10:52:37
48,mistral:7b,V2.1,abstract,ML,"REASONING: The paper describes the development of a machine learning-assisted biosensing platform for prostate cancer screening, which utilizes iron-doped carbon quantum dots (Fe0.45-CDs) coupled with sarcosine oxidase (SOX). The Fe0.45-CDs are synthesized via a microwave-assisted strategy and possess unique structural and optical advantages that facilitate the construction of a dual-mode sensor integrating colorimetric and ratiometric fluorescent readouts. Machine learning algorithms, specifically k-nearest neighbors (KNN), are used to analyze RGB features extracted from smartphone-captured images for optimal prediction accuracy toward Sar concentration.

CATEGORY: ML",6.92,,False,2026-08-09T10:52:44
49,mistral:7b,V2.1,abstract,ML,"REASONING: The paper proposes a data-driven predictive model for estimating mean pulmonary artery pressure (mPAP) based on individual patient clinical diagnostic features, and it incorporates CMR-related features into the disease evaluation framework. This model is primarily a machine learning approach, as it learns from data to make predictions.

CATEGORY: ML",3.63,,False,2026-08-09T10:52:48
50,mistral:7b,V2.1,abstract,ML,"REASONING: The paper introduces a formal reduction between two machine learning algorithms, Elastic Net and Support Vector Machine (SVM), and presents a parallel solver for the Elastic Net that utilizes GPU and multi-core CPUs to improve speed.

CATEGORY: ML",2.77,,False,2026-08-09T10:52:51
51,mistral:7b,V2.1,abstract,DL,"REASONING: The paper focuses on the application of AI models, specifically machine learning (ML) and deep learning (DL), for predicting hematoma expansion in patients with intracerebral hemorrhage. The primary contribution lies in evaluating the performance of these AI models using metrics such as sensitivity, specificity, area under the curve (AUC), diagnostic odds ratio, and diagnostic receiver operating characteristic (DLR).

CATEGORY: DL",4.52,,False,2026-08-09T10:52:55
52,mistral:7b,V2.1,abstract,DL,"REASONING: The paper describes a machine learning model based on an artificial neural network as its primary method for predicting COVID-19 cases, deaths, and case fatality ratio.
CATEGORY: DL",2.5,,False,2026-08-09T10:52:58
53,mistral:7b,V2.1,abstract,DL,"REASONING: This study discusses the application of AI and ML, specifically Deep Learning (DL), Natural Language Processing, Radiomics, and multi-omics analysis in Oncology. The primary contribution of the paper lies in discussing the use of DL in medical image diagnosis and genomic data, radiomics for detailed tumor features, and multi-omics analysis for personalized medicine therapies.

CATEGORY: DL",4.17,,False,2026-08-09T10:53:02
54,mistral:7b,V2.1,abstract,DL,"REASONING: This work presents a large-scale, data-driven, concentric deep learning model for forecasting financial risks. The model uses historical financial policy and risk behavior data to identify the most important risk factors and optimize financial allocations. It also continues to improve its predictions by uncovering subtle and complex patterns that other models would miss.

CATEGORY: DL",3.67,,False,2026-08-09T10:53:06
55,mistral:7b,V2.1,abstract,DL,"REASONING: The paper discusses the use of artificial intelligence (AI) and machine learning (ML) in integrating multi-omics data for predicting disease outcomes in plasma cell disorders, with a focus on overcoming challenges for clinical adoption. The primary contribution lies in the application of AI and ML to improve risk stratification models.

CATEGORY: DL (Deep Learning) - Although the paper does not explicitly mention specific neural network architectures, it emphasizes the integration of AI which is a broader term that includes deep learning as well. Since the core method described is AI-based approaches, we classify this paper under the DL category due to its primary contribution being in this area.",6.12,,False,2026-08-09T10:53:12
